,code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
177,HK.800000,恒生指数,2019-10-09 00:00:00,25736.88,25682.81,25866.84,25656.66,0.0,0.0,0,75442749536.098,-0.8132960522758701,25893.4
178,HK.800000,恒生指数,2019-10-10 00:00:00,25625.57,25707.93,25809.58,25521.95,0.0,0.0,0,79080617016.256,0.09780861206386286,25682.81
179,HK.800000,恒生指数,2019-10-11 00:00:00,25986.82,26308.44,26393.01,25976.07,0.0,0.0,0,98624390602.748,2.335894021805717,25707.93
180,HK.800000,恒生指数,2019-10-14 00:00:00,26520.93,26521.85,26636.93,26386.41,0.0,0.0,0,90347131561.911,0.8111845476204589,26308.44
181,HK.800000,恒生指数,2019-10-15 00:00:00,26609.13,26503.93,26609.13,26433.43,0.0,0.0,0,75682032664.892,-0.06756693066282426,26521.85
182,HK.800000,恒生指数,2019-10-16 00:00:00,26553.9,26664.28,26698.56,26432.43,0.0,0.0,0,82336043724.73,0.605004616296521,26503.93
183,HK.800000,恒生指数,2019-10-17 00:00:00,26809.04,26848.49,26956.82,26729.51,0.0,0.0,0,72161507239.294,0.6908493310151362,26664.28
184,HK.800000,恒生指数,2019-10-18 00:00:00,26910.55,26719.58,26985.08,26650.13,0.0,0.0,0,77086879575.729,-0.4801387340591588,26848.49
185,HK.800000,恒生指数,2019-10-21 00:00:00,26715.22,26725.68,26818.44,26658.32,0.0,0.0,0,63748284903.307,0.022829700167437305,26719.58
186,HK.800000,恒生指数,2019-10-22 00:00:00,26813.81,26786.2,26844.29,26698.3,0.0,0.0,0,75184433619.842,0.22644886865367106,26725.68
187,HK.800000,恒生指数,2019-10-23 00:00:00,26771.98,26566.73,26818.99,26491.71,0.0,0.0,0,68111469173.267,-0.8193398093047956,26786.2
188,HK.800000,恒生指数,2019-10-24 00:00:00,26651.03,26797.95,26810.43,26592.18,0.0,0.0,0,68674870844.314,0.8703366955586975,26566.73
189,HK.800000,恒生指数,2019-10-25 00:00:00,26795.64,26667.39,26795.64,26621.18,0.0,0.0,0,67158930087.239,-0.48720144637929885,26797.95
190,HK.800000,恒生指数,2019-10-28 00:00:00,26770.11,26891.26,27005.68,26762.7,0.0,0.0,0,80985838445.606,0.8394897288411014,26667.39
191,HK.800000,恒生指数,2019-10-29 00:00:00,27027.56,26786.76,27027.56,26729.06,0.0,0.0,0,78812822678.877,-0.3886020959969894,26891.26
192,HK.800000,恒生指数,2019-10-30 00:00:00,26766.98,26667.71,26809.53,26602.95,0.0,0.0,0,75283761583.389,-0.44443598255257183,26786.76
193,HK.800000,恒生指数,2019-10-31 00:00:00,26708.45,26906.72,27009.5,26708.45,0.0,0.0,0,85085494747.521,0.8962524341235225,26667.71
194,HK.800000,恒生指数,2019-11-01 00:00:00,26806.44,27100.76,27102.42,26800.57,0.0,0.0,0,79396521544.684,0.7211581344734594,26906.72
195,HK.800000,恒生指数,2019-11-04 00:00:00,27299.88,27547.3,27547.3,27299.46,0.0,0.0,0,88816382936.495,1.6477028688494377,27100.76
196,HK.800000,恒生指数,2019-11-05 00:00:00,27601.1,27683.4,27733.07,27463.33,0.0,0.0,0,92117265379.233,0.49405930889779465,27547.3
197,HK.800000,恒生指数,2019-11-06 00:00:00,27636.33,27688.64,27750.91,27547.77,0.0,0.0,0,72861216481.973,0.018928310828864814,27683.4
198,HK.800000,恒生指数,2019-11-07 00:00:00,27690.6,27847.23,27900.8,27534.91,0.0,0.0,0,77846918851.949,0.5727619702520605,27688.64
199,HK.800000,恒生指数,2019-11-08 00:00:00,27894.56,27651.14,27894.56,27582.29,0.0,0.0,0,79669380841.125,-0.7041633943483792,27847.23
200,HK.800000,恒生指数,2019-11-11 00:00:00,27361.41,26926.55,27361.41,26830.47,0.0,0.0,0,86560685809.544,-2.6204706207411346,27651.14
201,HK.800000,恒生指数,2019-11-12 00:00:00,27064.26,27065.28,27076.67,26794.61,0.0,0.0,0,69122108641.043,0.5152163942280001,26926.55
202,HK.800000,恒生指数,2019-11-13 00:00:00,26761.16,26571.46,26761.16,26465.33,0.0,0.0,0,79104946960.685,-1.824551602643681,27065.28
203,HK.800000,恒生指数,2019-11-14 00:00:00,26444.23,26323.69,26605.96,26203.97,0.0,0.0,0,74453924924.26,-0.9324666390179556,26571.46
204,HK.800000,恒生指数,2019-11-15 00:00:00,26529.95,26326.66,26544.65,26300.08,0.0,0.0,0,62015904886.46,0.01128261273400942,26323.69
205,HK.800000,恒生指数,2019-11-18 00:00:00,26442.39,26681.09,26702.16,26406.35,0.0,0.0,0,70450123058.576,1.3462778795335233,26326.66
206,HK.800000,恒生指数,2019-11-19 00:00:00,26671.32,27093.8,27093.8,26605.63,0.0,0.0,0,79905647923.052,1.5468258605626648,26681.09
207,HK.800000,恒生指数,2019-11-20 00:00:00,26936.79,26889.61,26962.17,26804.35,0.0,0.0,0,62525865577.978,-0.7536410544109674,27093.8
208,HK.800000,恒生指数,2019-11-21 00:00:00,26587.59,26466.88,26587.59,26306.02,0.0,0.0,0,75432299685.335,-1.5720942029281926,26889.61
209,HK.800000,恒生指数,2019-11-22 00:00:00,26584.88,26595.08,26690.17,26487.67,0.0,0.0,0,67211667851.71,0.4843789672224332,26466.88
210,HK.800000,恒生指数,2019-11-25 00:00:00,26873.35,26993.04,27114.22,26852.89,0.0,0.0,0,75969307744.326,1.4963669972039908,26595.08
211,HK.800000,恒生指数,2019-11-26 00:00:00,27183.9,26913.92,27227.87,26913.92,0.0,0.0,0,133048178500.032,-0.29311259495041175,26993.04
212,HK.800000,恒生指数,2019-11-27 00:00:00,26943.52,26954.0,26974.28,26866.8,0.0,0.0,0,75718800478.55,0.1489192209830517,26913.92
213,HK.800000,恒生指数,2019-11-28 00:00:00,26763.63,26893.73,26991.8,26763.63,0.0,0.0,0,76178112370.954,-0.22360317578096178,26954.0
214,HK.800000,恒生指数,2019-11-29 00:00:00,26705.38,26346.49,26705.38,26308.1,0.0,0.0,0,89463850950.393,-2.0348237302895433,26893.73
215,HK.800000,恒生指数,2019-12-02 00:00:00,26475.34,26444.72,26511.55,26393.09,0.0,0.0,0,67062599718.176,0.3728390385208791,26346.49
216,HK.800000,恒生指数,2019-12-03 00:00:00,26315.97,26391.3,26424.12,26063.02,0.0,0.0,0,71247933950.41,-0.20200629842177148,26444.72
217,HK.800000,恒生指数,2019-12-04 00:00:00,26071.39,26062.56,26191.79,25995.15,0.0,0.0,0,71856995247.519,-1.2456377669913872,26391.3
218,HK.800000,恒生指数,2019-12-05 00:00:00,26300.51,26217.04,26300.51,26134.06,0.0,0.0,0,66933269555.651,0.5927276522337006,26062.56
219,HK.800000,恒生指数,2019-12-06 00:00:00,26345.2,26498.37,26520.08,26309.34,0.0,0.0,0,76800766434.708,1.0730807139173535,26217.04
220,HK.800000,恒生指数,2019-12-09 00:00:00,26513.97,26494.73,26618.25,26432.27,0.0,0.0,0,65042713169.581,-0.013736693992873594,26498.37
221,HK.800000,恒生指数,2019-12-10 00:00:00,26378.99,26436.62,26527.09,26355.53,0.0,0.0,0,61699512628.313,-0.2193266359008021,26494.73
222,HK.800000,恒生指数,2019-12-11 00:00:00,26410.09,26645.43,26659.98,26364.43,0.0,0.0,0,74337723945.286,0.7898513501347801,26436.62
223,HK.800000,恒生指数,2019-12-12 00:00:00,26837.94,26994.14,27048.98,26837.94,0.0,0.0,0,90856865066.012,1.3087047197211648,26645.43
224,HK.800000,恒生指数,2019-12-13 00:00:00,27494.51,27687.76,27687.76,27405.26,0.0,0.0,0,117142264130.151,2.5695206441101623,26994.14
225,HK.800000,恒生指数,2019-12-16 00:00:00,27530.5,27508.09,27715.93,27473.32,0.0,0.0,0,79839683595.454,-0.6489148995801692,27687.76
226,HK.800000,恒生指数,2019-12-17 00:00:00,27630.69,27843.71,27894.72,27563.44,0.0,0.0,0,105347948040.45,1.2200774390370215,27508.09
227,HK.800000,恒生指数,2019-12-18 00:00:00,27946.74,27884.21,27970.76,27775.98,0.0,0.0,0,94415942946.34,0.1454547544131152,27843.71
228,HK.800000,恒生指数,2019-12-19 00:00:00,27908.78,27800.49,27908.78,27675.24,0.0,0.0,0,79264752625.469,-0.3002416062710671,27884.21
229,HK.800000,恒生指数,2019-12-20 00:00:00,27834.55,27871.35,27959.52,27740.66,0.0,0.0,0,93419056372.884,0.2548875937078697,27800.49
230,HK.800000,恒生指数,2019-12-23 00:00:00,28024.62,27906.41,28024.62,27830.08,0.0,0.0,0,65550811235.72,0.12579225620575002,27871.35
231,HK.800000,恒生指数,2019-12-24 00:00:00,27901.51,27864.21,27921.29,27792.66,0.0,0.0,0,31984492641.494,-0.1512197376875088,27906.41
232,HK.800000,恒生指数,2019-12-27 00:00:00,28033.66,28225.42,28226.11,28000.62,0.0,0.0,0,74926202148.544,1.2963224150262975,27864.21
233,HK.800000,恒生指数,2019-12-30 00:00:00,28250.48,28319.39,28418.65,28165.13,0.0,0.0,0,76763046163.121,0.3329268439583934,28225.42
234,HK.800000,恒生指数,2019-12-31 00:00:00,28241.43,28189.75,28298.46,28123.86,0.0,0.0,0,48433510402.856,-0.45777822191791356,28319.39
235,HK.800000,恒生指数,2020-01-02 00:00:00,28249.37,28543.52,28543.52,28245.97,0.0,0.0,0,90874945129.713,1.254959692796142,28189.75
236,HK.800000,恒生指数,2020-01-03 00:00:00,28828.36,28451.5,28883.3,28428.17,0.0,0.0,0,97886830894.473,-0.32238490557576793,28543.52
237,HK.800000,恒生指数,2020-01-06 00:00:00,28326.5,28226.19,28367.87,28054.29,0.0,0.0,0,91605700189.12,-0.7919090381877979,28451.5
238,HK.800000,恒生指数,2020-01-07 00:00:00,28352.68,28322.06,28473.08,28264.07,0.0,0.0,0,86419084623.022,0.339649098939682,28226.19
239,HK.800000,恒生指数,2020-01-08 00:00:00,27999.58,28087.92,28198.61,27857.73,0.0,0.0,0,96553949792.994,-0.8267054020788143,28322.06
240,HK.800000,恒生指数,2020-01-09 00:00:00,28367.65,28561.0,28561.0,28325.86,0.0,0.0,0,95737836439.359,1.6842827806402245,28087.92
241,HK.800000,恒生指数,2020-01-10 00:00:00,28665.14,28638.2,28665.14,28504.27,0.0,0.0,0,105273341384.234,0.2702986590105414,28561.0
242,HK.800000,恒生指数,2020-01-13 00:00:00,28772.37,28954.94,28971.4,28671.84,0.0,0.0,0,111811003475.022,1.106005265694066,28638.2
243,HK.800000,恒生指数,2020-01-14 00:00:00,29149.53,28885.14,29149.53,28790.49,0.0,0.0,0,119192783869.486,-0.24106421909352696,28954.94
244,HK.800000,恒生指数,2020-01-15 00:00:00,28891.07,28773.59,28972.68,28619.1,0.0,0.0,0,100431333622.647,-0.3861847302799961,28885.14
245,HK.800000,恒生指数,2020-01-16 00:00:00,28806.12,28883.04,28987.73,28709.57,0.0,0.0,0,101501632976.439,0.38038353921078577,28773.59
246,HK.800000,恒生指数,2020-01-17 00:00:00,28988.16,29056.42,29101.15,28813.13,0.0,0.0,0,111360578177.468,0.6002830726959398,28883.04
247,HK.800000,恒生指数,2020-01-20 00:00:00,29169.12,28795.91,29174.92,28795.42,0.0,0.0,0,111599105222.905,-0.8965660600996215,29056.42
248,HK.800000,恒生指数,2020-01-21 00:00:00,28449.38,27985.33,28492.03,27980.5,0.0,0.0,0,132840257075.86,-2.814913645722598,28795.91
249,HK.800000,恒生指数,2020-01-22 00:00:00,28116.5,28341.04,28393.93,27937.68,0.0,0.0,0,101492718438.312,1.27105880116475,27985.33
250,HK.800000,恒生指数,2020-01-23 00:00:00,28109.75,27909.12,28133.03,27706.37,0.0,0.0,0,118705938138.591,-1.524008998964053,28341.04
251,HK.800000,恒生指数,2020-01-24 00:00:00,27935.42,27949.64,27977.63,27774.5,0.0,0.0,0,47321532412.987,0.14518551641900726,27909.12
252,HK.800000,恒生指数,2020-01-29 00:00:00,27101.54,27160.63,27333.3,27101.54,0.0,0.0,0,124051186070.146,-2.822970170635466,27949.64
253,HK.800000,恒生指数,2020-01-30 00:00:00,27030.61,26449.13,27134.55,26330.05,0.0,0.0,0,124396061501.621,-2.619600502639298,27160.63
254,HK.800000,恒生指数,2020-01-31 00:00:00,26757.61,26312.63,26818.84,26295.49,0.0,0.0,0,103024467525.587,-0.5160850281275793,26449.13
255,HK.800000,恒生指数,2020-02-03 00:00:00,26189.61,26356.98,26512.58,26145.59,0.0,0.0,0,136679771733.755,0.1685502361413456,26312.63
256,HK.800000,恒生指数,2020-02-04 00:00:00,26491.66,26675.98,26730.26,26491.66,0.0,0.0,0,135854638896.693,1.2103055812919385,26356.98
257,HK.800000,恒生指数,2020-02-05 00:00:00,26869.32,26786.74,26926.12,26641.92,0.0,0.0,0,133781425410.99,0.4152049896573698,26675.98
258,HK.800000,恒生指数,2020-02-06 00:00:00,27174.53,27493.7,27608.22,27029.49,0.0,0.0,0,131726059094.019,2.6392162689450047,26786.74
259,HK.800000,恒生指数,2020-02-07 00:00:00,27356.28,27404.27,27410.58,27224.12,0.0,0.0,0,99407948560.442,-0.3252745174349043,27493.7
260,HK.800000,恒生指数,2020-02-10 00:00:00,27092.15,27241.34,27314.64,27044.88,0.0,0.0,0,107754773483.898,-0.594542383358507,27404.27
261,HK.800000,恒生指数,2020-02-11 00:00:00,27514.25,27583.88,27674.81,27436.99,0.0,0.0,0,111015371634.721,1.2574271309707998,27241.34
262,HK.800000,恒生指数,2020-02-12 00:00:00,27717.22,27823.66,27892.48,27614.83,0.0,0.0,0,112233855093.784,0.8692758234157008,27583.88
263,HK.800000,恒生指数,2020-02-13 00:00:00,27953.65,27730.0,27953.65,27695.6,0.0,0.0,0,105918621847.005,-0.33661998457427905,27823.66
264,HK.800000,恒生指数,2020-02-14 00:00:00,27698.56,27815.6,27960.66,27695.59,0.0,0.0,0,95782736605.281,0.30869094843129663,27730.0
265,HK.800000,恒生指数,2020-02-17 00:00:00,27766.71,27959.6,28055.58,27766.71,0.0,0.0,0,95603701803.107,0.5176951063432031,27815.6
266,HK.800000,恒生指数,2020-02-18 00:00:00,27766.5,27530.2,27771.3,27496.25,0.0,0.0,0,101385945057.15,-1.5357873503197392,27959.6
267,HK.800000,恒生指数,2020-02-19 00:00:00,27486.46,27655.81,27697.46,27448.6,0.0,0.0,0,88360832095.283,0.45626257709715357,27530.2
268,HK.800000,恒生指数,2020-02-20 00:00:00,27767.28,27609.16,27767.28,27383.13,0.0,0.0,0,100878926521.86,-0.16868064974412772,27655.81
269,HK.800000,恒生指数,2020-02-21 00:00:00,27450.46,27308.81,27484.53,27264.78,0.0,0.0,0,100250544124.331,-1.0878635930973581,27609.16
270,HK.800000,恒生指数,2020-02-24 00:00:00,27105.35,26820.88,27105.35,26813.22,0.0,0.0,0,124133261903.666,-1.786712786093573,27308.81
271,HK.800000,恒生指数,2020-02-25 00:00:00,26722.39,26893.23,26914.05,26667.04,0.0,0.0,0,117925767738.801,0.269752521170068,26820.88
272,HK.800000,恒生指数,2020-02-26 00:00:00,26479.9,26696.49,26776.06,26479.9,0.0,0.0,0,119596664988.716,-0.7315595783771528,26893.23
273,HK.800000,恒生指数,2020-02-27 00:00:00,26529.17,26778.62,26849.57,26419.97,0.0,0.0,0,110467218443.239,0.3076434392685981,26696.49
274,HK.800000,恒生指数,2020-02-28 00:00:00,26249.06,26129.93,26313.55,25989.41,0.0,0.0,0,168193273462.926,-2.422417585372206,26778.62
275,HK.800000,恒生指数,2020-03-02 00:00:00,26077.73,26291.68,26375.91,26077.73,0.0,0.0,0,125444393758.865,0.6190219415053925,26129.93
276,HK.800000,恒生指数,2020-03-03 00:00:00,26419.13,26284.82,26527.75,26233.39,0.0,0.0,0,116492564645.05,-0.026091904359099846,26291.68
277,HK.800000,恒生指数,2020-03-04 00:00:00,26321.56,26222.07,26372.48,26038.39,0.0,0.0,0,110974613155.027,-0.23873094812899612,26284.82
278,HK.800000,恒生指数,2020-03-05 00:00:00,26348.16,26767.87,26805.58,26315.36,0.0,0.0,0,132628243484.118,2.0814527609757705,26222.07
279,HK.800000,恒生指数,2020-03-06 00:00:00,26397.78,26146.67,26408.8,26084.23,0.0,0.0,0,119462414706.462,-2.320692681188308,26767.87
280,HK.800000,恒生指数,2020-03-09 00:00:00,25134.02,25040.46,25321.28,24948.38,0.0,0.0,0,169643611509.911,-4.230787323968976,26146.67
281,HK.800000,恒生指数,2020-03-10 00:00:00,25285.68,25392.51,25578.61,24978.97,0.0,0.0,0,141062103933.006,1.4059246515439385,25040.46
282,HK.800000,恒生指数,2020-03-11 00:00:00,25459.96,25231.61,25493.23,25140.38,0.0,0.0,0,112680415985.271,-0.6336514192570873,25392.51
283,HK.800000,恒生指数,2020-03-12 00:00:00,24657.67,24309.07,24657.67,24117.94,0.0,0.0,0,152262427625.702,-3.6562866975195036,25231.61
284,HK.800000,恒生指数,2020-03-13 00:00:00,22519.32,24032.91,24184.48,22519.32,0.0,0.0,0,202433552992.138,-1.1360368784161625,24309.07
285,HK.800000,恒生指数,2020-03-16 00:00:00,23317.81,23063.57,23631.53,22842.25,0.0,0.0,0,158805373274.737,-4.0333858862701195,24032.91
286,HK.800000,恒生指数,2020-03-17 00:00:00,23001.76,23263.73,23401.2,22676.46,0.0,0.0,0,151015175842.9,0.8678621739826049,23063.57
287,HK.800000,恒生指数,2020-03-18 00:00:00,23023.34,22291.82,23425.03,22167.42,0.0,0.0,0,166088519006.854,-4.177790921748146,23263.73
288,HK.800000,恒生指数,2020-03-19 00:00:00,22221.38,21709.13,22380.34,21139.26,0.0,0.0,0,191053229909.942,-2.6139184687477233,22291.82
289,HK.800000,恒生指数,2020-03-20 00:00:00,22147.34,22805.07,22805.07,22147.34,0.0,0.0,0,171272179582.326,5.048290742190031,21709.13
290,HK.800000,恒生指数,2020-03-23 00:00:00,21659.55,21696.13,22064.31,21659.55,0.0,0.0,0,137548867606.245,-4.862690620989099,22805.07
291,HK.800000,恒生指数,2020-03-24 00:00:00,22497.57,22663.49,22753.01,22383.25,0.0,0.0,0,137796703374.544,4.458675349013859,21696.13
292,HK.800000,恒生指数,2020-03-25 00:00:00,23255.91,23527.19,23569.45,23062.23,0.0,0.0,0,151162009575.04,3.810975273446398,22663.49
293,HK.800000,恒生指数,2020-03-26 00:00:00,23604.83,23352.34,23604.83,23163.67,0.0,0.0,0,121778939646.332,-0.7431826750240831,23527.19
294,HK.800000,恒生指数,2020-03-27 00:00:00,23768.41,23484.28,23791.2,23354.01,0.0,0.0,0,122417757987.921,0.5649969125149714,23352.34
295,HK.800000,恒生指数,2020-03-30 00:00:00,23020.85,23175.11,23491.51,22973.33,0.0,0.0,0,107949019359.698,-1.316497674188854,23484.28
296,HK.800000,恒生指数,2020-03-31 00:00:00,23613.27,23603.48,23627.53,23238.04,0.0,0.0,0,113340524927.239,1.8484054660366185,23175.11
297,HK.800000,恒生指数,2020-04-01 00:00:00,23365.9,23085.79,23540.01,22947.64,0.0,0.0,0,131229697563.657,-2.1932782793045718,23603.48
298,HK.800000,恒生指数,2020-04-02 00:00:00,22838.67,23280.06,23280.06,22756.13,0.0,0.0,0,89716378526.109,0.8415133291951475,23085.79
299,HK.800000,恒生指数,2020-04-03 00:00:00,23072.95,23236.11,23236.11,23030.58,0.0,0.0,0,79973114712.768,-0.18878817322636077,23280.06
300,HK.800000,恒生指数,2020-04-06 00:00:00,23558.83,23749.12,23832.93,23271.47,0.0,0.0,0,86814144277.201,2.207813614240931,23236.11
301,HK.800000,恒生指数,2020-04-07 00:00:00,24093.05,24253.29,24262.01,23796.03,0.0,0.0,0,126375929783.144,2.122899711652482,23749.12
302,HK.800000,恒生指数,2020-04-08 00:00:00,24191.32,23970.37,24191.32,23897.4,0.0,0.0,0,94535595497.482,-1.1665221501907654,24253.29
303,HK.800000,恒生指数,2020-04-09 00:00:00,24181.32,24300.33,24308.69,24045.18,0.0,0.0,0,93886946872.64,1.3765327777585525,23970.37
304,HK.800000,恒生指数,2020-04-14 00:00:00,24347.61,24435.4,24546.39,24283.13,0.0,0.0,0,111459104091.441,0.5558360730080608,24300.33
305,HK.800000,恒生指数,2020-04-15 00:00:00,24499.86,24145.34,24603.6,24090.5,0.0,0.0,0,112068111089.381,-1.1870482987796447,24435.4
306,HK.800000,恒生指数,2020-04-16 00:00:00,24025.45,24006.45,24102.91,23854.79,0.0,0.0,0,105842604901.799,-0.5752248674071245,24145.34
307,HK.800000,恒生指数,2020-04-17 00:00:00,24457.83,24380.0,24666.64,24308.78,0.0,0.0,0,137911254381.817,1.5560401475436778,24006.45
308,HK.800000,恒生指数,2020-04-20 00:00:00,24503.56,24330.02,24503.56,24225.55,0.0,0.0,0,89846419070.838,-0.20500410172272174,24380.0
309,HK.800000,恒生指数,2020-04-21 00:00:00,24247.84,23793.55,24247.84,23676.13,0.0,0.0,0,110796314117.583,-2.204971471457899,24330.02
310,HK.800000,恒生指数,2020-04-22 00:00:00,23540.54,23893.36,23939.29,23483.31,0.0,0.0,0,97057841955.248,0.41948343143415473,23793.55
311,HK.800000,恒生指数,2020-04-23 00:00:00,23983.65,23977.32,24107.88,23806.3,0.0,0.0,0,96543509112.25,0.351394697104129,23893.36
312,HK.800000,恒生指数,2020-04-24 00:00:00,23844.55,23831.33,23957.17,23730.49,0.0,0.0,0,82799365143.081,-0.608867046025152,23977.32
313,HK.800000,恒生指数,2020-04-27 00:00:00,24030.66,24280.14,24318.81,24030.54,0.0,0.0,0,87119345790.408,1.8832771817603031,23831.33
314,HK.800000,恒生指数,2020-04-28 00:00:00,24401.12,24575.96,24582.66,24176.88,0.0,0.0,0,86107240810.672,1.218362002855007,24280.14
315,HK.800000,恒生指数,2020-04-29 00:00:00,24786.02,24643.59,24855.47,24549.62,0.0,0.0,0,86086020698.728,0.2751876223756916,24575.96
316,HK.800000,恒生指数,2020-05-04 00:00:00,23895.11,23613.8,23897.53,23584.95,0.0,0.0,0,109691296380.018,-4.178733699107966,24643.59
317,HK.800000,恒生指数,2020-05-05 00:00:00,23755.77,23868.66,23928.45,23697.88,0.0,0.0,0,70454605923.053,1.0792841474053332,23613.8
318,HK.800000,恒生指数,2020-05-06 00:00:00,23868.02,24137.48,24235.03,23868.02,0.0,0.0,0,109591882777.51,1.1262467185003253,23868.66
319,HK.800000,恒生指数,2020-05-07 00:00:00,24120.81,23980.63,24120.81,23913.5,0.0,0.0,0,86550272152.952,-0.6498192851946374,24137.48
320,HK.800000,恒生指数,2020-05-08 00:00:00,24193.36,24230.17,24263.73,24097.12,0.0,0.0,0,96820109139.558,1.0405898427188829,23980.63
321,HK.800000,恒生指数,2020-05-11 00:00:00,24470.18,24602.06,24766.83,24470.18,0.0,0.0,0,103652673996.707,1.5348220833778843,24230.17
322,HK.800000,恒生指数,2020-05-12 00:00:00,24358.0,24245.68,24411.04,24136.2,0.0,0.0,0,97048503127.491,-1.4485778833154663,24602.06
323,HK.800000,恒生指数,2020-05-13 00:00:00,24111.67,24180.3,24320.2,23979.37,0.0,0.0,0,103536502656.224,-0.2696562851609071,24245.68
324,HK.800000,恒生指数,2020-05-14 00:00:00,24038.07,23829.74,24081.19,23790.27,0.0,0.0,0,118653781428.559,-1.4497752302494082,24180.3
325,HK.800000,恒生指数,2020-05-15 00:00:00,23834.68,23797.47,23985.12,23671.61,0.0,0.0,0,104338380510.236,-0.1354190184198419,23829.74
326,HK.800000,恒生指数,2020-05-18 00:00:00,23736.67,23934.77,23952.05,23722.17,0.0,0.0,0,109429259579.844,0.5769520877639484,23797.47
327,HK.800000,恒生指数,2020-05-19 00:00:00,24489.55,24388.13,24552.55,24314.45,0.0,0.0,0,125962948108.475,1.8941481367901198,23934.77
328,HK.800000,恒生指数,2020-05-20 00:00:00,24462.9,24399.95,24514.87,24315.75,0.0,0.0,0,101691940538.932,0.04846620056560182,24388.13
329,HK.800000,恒生指数,2020-05-21 00:00:00,24528.91,24280.03,24528.91,24208.16,0.0,0.0,0,124261465090.425,-0.4914764169598786,24399.95
330,HK.800000,恒生指数,2020-05-22 00:00:00,23756.91,22930.14,23756.91,22878.26,0.0,0.0,0,180546009214.961,-5.559671878494382,24280.03
331,HK.800000,恒生指数,2020-05-25 00:00:00,22725.7,22952.24,22968.65,22519.73,0.0,0.0,0,118227001649.761,0.0963796993825689,22930.14
332,HK.800000,恒生指数,2020-05-26 00:00:00,23198.34,23384.66,23481.48,23165.49,0.0,0.0,0,107464706294.022,1.8839991216543492,22952.24
333,HK.800000,恒生指数,2020-05-27 00:00:00,23515.14,23301.36,23515.14,23134.61,0.0,0.0,0,110882187761.779,-0.3562164256397111,23384.66
334,HK.800000,恒生指数,2020-05-28 00:00:00,23206.75,23132.76,23451.78,22779.62,0.0,0.0,0,132698690065.972,-0.7235629164993038,23301.36
335,HK.800000,恒生指数,2020-05-29 00:00:00,22781.11,22961.47,23089.77,22781.11,0.0,0.0,0,178936817166.138,-0.7404650374620116,23132.76
336,HK.800000,恒生指数,2020-06-01 00:00:00,23539.91,23732.52,23806.32,23539.91,0.0,0.0,0,150753028287.326,3.358016712344633,22961.47
337,HK.800000,恒生指数,2020-06-02 00:00:00,23792.24,23995.94,23995.94,23766.15,0.0,0.0,0,114028505608.883,1.1099537680785616,23732.52
338,HK.800000,恒生指数,2020-06-03 00:00:00,24303.56,24325.62,24364.01,24219.96,0.0,0.0,0,139452789192.439,1.3738990845951453,23995.94
339,HK.800000,恒生指数,2020-06-04 00:00:00,24643.84,24366.3,24643.84,24204.1,0.0,0.0,0,125411490616.402,0.16723109215715898,24325.62
340,HK.800000,恒生指数,2020-06-05 00:00:00,24388.18,24770.41,24810.22,24253.56,0.0,0.0,0,134866480701.449,1.6584791289609033,24366.3
341,HK.800000,恒生指数,2020-06-08 00:00:00,25018.05,24776.77,25018.78,24678.55,0.0,0.0,0,129293181254.267,0.025675796242373792,24770.41
342,HK.800000,恒生指数,2020-06-09 00:00:00,24906.01,25057.22,25253.67,24837.73,0.0,0.0,0,124252008993.607,1.1319070242004938,24776.77
343,HK.800000,恒生指数,2020-06-10 00:00:00,25179.03,25049.73,25303.78,24968.3,0.0,0.0,0,127254687961.311,-0.029891584142221685,25057.22
344,HK.800000,恒生指数,2020-06-11 00:00:00,24997.84,24480.15,25059.32,24480.15,0.0,0.0,0,142430760044.734,-2.2737969630810317,25049.73
345,HK.800000,恒生指数,2020-06-12 00:00:00,23920.7,24301.38,24317.72,23895.03,0.0,0.0,0,115437830660.166,-0.7302651331793327,24480.15
346,HK.800000,恒生指数,2020-06-15 00:00:00,23991.38,23776.95,24242.97,23684.96,0.0,0.0,0,128021238247.283,-2.158025593608265,24301.38
347,HK.800000,恒生指数,2020-06-16 00:00:00,24318.15,24344.09,24534.77,24302.25,0.0,0.0,0,114626499924.307,2.385251262251884,23776.95
348,HK.800000,恒生指数,2020-06-17 00:00:00,24363.39,24481.41,24532.01,24195.82,0.0,0.0,0,104241709932.889,0.564079413114229,24344.09
349,HK.800000,恒生指数,2020-06-18 00:00:00,24386.31,24464.94,24464.94,24121.89,0.0,0.0,0,121607847388.013,-0.0672755368257023,24481.41
350,HK.800000,恒生指数,2020-06-19 00:00:00,24373.36,24643.89,24776.54,24334.36,0.0,0.0,0,151454868598.5,0.7314548901407514,24464.94
351,HK.800000,恒生指数,2020-06-22 00:00:00,24528.53,24511.34,24628.95,24391.17,0.0,0.0,0,119581205632.19,-0.5378615145579666,24643.89
352,HK.800000,恒生指数,2020-06-23 00:00:00,24541.44,24907.34,24907.34,24184.88,0.0,0.0,0,119447115984.121,1.6155787484486772,24511.34
353,HK.800000,恒生指数,2020-06-24 00:00:00,25034.87,24781.58,25071.32,24770.95,0.0,0.0,0,115429540387.608,-0.5049114036263944,24907.34
354,HK.800000,恒生指数,2020-06-26 00:00:00,24697.98,24549.99,24756.58,24537.77,0.0,0.0,0,96110436098.485,-0.934524755887236,24781.58
