,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
105,HK.04427,GRNL GLB N2302,2000,BOND,N/A,,N/A,,N/A,N/A,2018-02-13,75479755264331,False,N/A,False,,HK_MAINBOARD
106,HK.04428,YUANZHOU B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-21,81655918235980,False,N/A,False,,HK_MAINBOARD
107,HK.04429,FZ DEIG B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-24,81668803137869,False,N/A,False,,HK_MAINBOARD
108,HK.04431,LUHENG B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-21,81655918235983,False,N/A,False,,HK_MAINBOARD
109,HK.04432,CCB B3201,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-24,81668803137872,False,N/A,False,,HK_MAINBOARD
110,HK.04437,CHINA OVS N2501,10000,BOND,N/A,,N/A,,N/A,N/A,2019-07-16,77704548323669,False,N/A,False,,HK_MAINBOARD
111,HK.04438,CHINA OVS N2907,2000,BOND,N/A,,N/A,,N/A,N/A,2019-07-16,77704548323670,False,N/A,False,,HK_MAINBOARD
112,HK.04441,BOCL N2803,2000,BOND,N/A,,N/A,,N/A,N/A,2018-03-09,75582834479449,False,N/A,False,,HK_MAINBOARD
113,HK.04442,XIN YUE B2701,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072474,False,N/A,False,,HK_MAINBOARD
114,HK.04444,HZMGS HT N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-25,81673098105180,False,N/A,False,,HK_MAINBOARD
115,HK.04446,CITIC LTD N3803,2000,BOND,N/A,,N/A,,N/A,N/A,2018-03-14,75604309315934,False,N/A,False,,HK_MAINBOARD
116,HK.04447,JSGK INV B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-25,81673098105183,False,N/A,False,,HK_MAINBOARD
117,HK.04448,HZNX NT B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-25,81673098105184,False,N/A,False,,HK_MAINBOARD
118,HK.04450,FU GANG B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072482,False,N/A,False,,HK_MAINBOARD
119,HK.04451,FU GANG B2501B,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072483,False,N/A,False,,HK_MAINBOARD
120,HK.04452,FU GANG B2501C,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072484,False,N/A,False,,HK_MAINBOARD
121,HK.04454,QUZHOUCOM B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072486,False,N/A,False,,HK_MAINBOARD
122,HK.04456,CFD STATE B2412,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072488,False,N/A,False,,HK_MAINBOARD
123,HK.04457,AIA GROUP N2804,2000,BOND,N/A,,N/A,,N/A,N/A,2018-04-09,75715978465641,False,N/A,False,,HK_MAINBOARD
124,HK.04458,HCG N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-26,81677393072490,False,N/A,False,,HK_MAINBOARD
125,HK.04459,HEN RAIL B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-27,81681688039787,False,N/A,False,,HK_MAINBOARD
126,HK.04463,GREENTOWN B2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-28,81685983007087,False,N/A,False,,HK_MAINBOARD
127,HK.04464,ICBCIL FN N2501,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-28,81685983007088,False,N/A,False,,HK_MAINBOARD
128,HK.04466,CITIC LTD N4804,2000,BOND,N/A,,N/A,,N/A,N/A,2018-04-19,75758928138610,False,N/A,False,,HK_MAINBOARD
129,HK.04467,ICBCIL FN N2701,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-28,81685983007091,False,N/A,False,,HK_MAINBOARD
130,HK.04469,CINDA20 N2701,2000,BOND,N/A,,N/A,,N/A,N/A,2022-01-31,81698867908981,False,N/A,False,,HK_MAINBOARD
131,HK.04471,LS FIN B2407,2000,BOND,N/A,,N/A,,N/A,N/A,2019-07-16,77704548323703,False,N/A,False,,HK_MAINBOARD
132,HK.04476,CHINA OVS N2804,2000,BOND,N/A,,N/A,,N/A,N/A,2018-04-27,75793287876988,False,N/A,False,,HK_MAINBOARD
133,HK.04478,CNOOCF15U N2805,2000,BOND,N/A,,N/A,,N/A,N/A,2018-05-03,75819057680766,False,N/A,False,,HK_MAINBOARD
134,HK.04482,STATEGRI N2805,2000,BOND,N/A,,N/A,,N/A,N/A,2018-05-03,75819057680770,False,N/A,False,,HK_MAINBOARD
135,HK.04483,BOCL N2402B,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-17,81771882353027,False,N/A,False,,HK_MAINBOARD
136,HK.04484,HTISEC B2407,2000,BOND,N/A,,N/A,,N/A,N/A,2019-07-22,77730318127492,False,N/A,False,,HK_MAINBOARD
137,HK.04485,BOCL N2502,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-17,81771882353029,False,N/A,False,,HK_MAINBOARD
138,HK.04486,CDB N2502,10000,BOND,N/A,,N/A,,N/A,N/A,2022-02-17,81771882353030,False,N/A,False,,HK_MAINBOARD
139,HK.04487,BLUESTAR N2407,2000,BOND,N/A,,N/A,,N/A,N/A,2019-07-17,77708843291015,False,N/A,False,,HK_MAINBOARD
140,HK.04488,CDB N2702,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-17,81771882353032,False,N/A,False,,HK_MAINBOARD
141,HK.04490,BOCHK N2402,10000,BOND,N/A,,N/A,,N/A,N/A,2022-02-18,81776177320330,False,N/A,False,,HK_MAINBOARD
142,HK.04492,CITIC LT N2702B,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-18,81776177320332,False,N/A,False,,HK_MAINBOARD
143,HK.04493,CITIC LTD N3202,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-18,81776177320333,False,N/A,False,,HK_MAINBOARD
144,HK.04495,BJ COMCI N2502,1000,BOND,N/A,,N/A,,N/A,N/A,2022-02-24,81801947124111,False,N/A,False,,HK_MAINBOARD
145,HK.04496,HB CONST B2502,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-24,81801947124112,False,N/A,False,,HK_MAINBOARD
146,HK.04497,CHALCO CH B2702,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-25,81806242091409,False,N/A,False,,HK_MAINBOARD
147,HK.04498,HKMC N2702,10000,BOND,N/A,,N/A,,N/A,N/A,2022-02-25,81806242091410,False,N/A,False,,HK_MAINBOARD
148,HK.04500,PHX CHARM B2502,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-28,81819126993300,False,N/A,False,,HK_MAINBOARD
149,HK.04501,MIDEA INV N2702,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-25,81806242091413,False,N/A,False,,HK_MAINBOARD
150,HK.04502,SINOCHEM N4011,1000,BOND,N/A,,N/A,,N/A,N/A,2010-11-15,64110976831894,False,N/A,False,,HK_MAINBOARD
151,HK.04503,BOCL N2502A,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-25,81806242091415,False,N/A,False,,HK_MAINBOARD
152,HK.04504,BOCL N2702,2000,BOND,N/A,,N/A,,N/A,N/A,2022-02-25,81806242091416,False,N/A,False,,HK_MAINBOARD
153,HK.04505,SUN EXP N2703,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-02,81827716927897,False,N/A,False,,HK_MAINBOARD
154,HK.04506,FUGAO WT B2502,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-01,81823421960602,False,N/A,False,,HK_MAINBOARD
155,HK.04507,CNOOC F11 N4101,2000,BOND,N/A,,N/A,,N/A,N/A,2011-01-27,64424509444507,False,N/A,False,,HK_MAINBOARD
156,HK.04509,HUAIAN IN N2502,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-01,81823421960605,False,N/A,False,,HK_MAINBOARD
157,HK.04510,QZ SOCO B2503,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-03,81832011895198,False,N/A,False,,HK_MAINBOARD
158,HK.04513,CDBL FND2 N2503,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-03,81832011895201,False,N/A,False,,HK_MAINBOARD
159,HK.04514,CNPC OVS N4104,2000,BOND,N/A,,N/A,,N/A,N/A,2011-04-29,64819646435746,False,N/A,False,,HK_MAINBOARD
160,HK.04515,STATEGRID N2705,2000,BOND,N/A,,N/A,,N/A,N/A,2017-05-05,74259984552355,False,N/A,False,,HK_MAINBOARD
161,HK.04516,STATEGRID N4705,2000,BOND,N/A,,N/A,,N/A,N/A,2017-05-05,74259984552356,False,N/A,False,,HK_MAINBOARD
162,HK.04518,CDBL FND2 N2703,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-03,81832011895206,False,N/A,False,,HK_MAINBOARD
163,HK.04521,AGRBK N2503,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-02,81827716927913,False,N/A,False,,HK_MAINBOARD
164,HK.04522,WHARF FIN N2609,5000,BOND,N/A,,N/A,,N/A,N/A,2011-09-19,65433826759082,False,N/A,False,,HK_MAINBOARD
165,HK.04523,CLP-PF N2610,5000,BOND,N/A,,N/A,,N/A,N/A,2011-10-14,65541200941483,False,N/A,False,,HK_MAINBOARD
