,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
90,HK.800714,恒生综合大型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800714,False,N/A,False,,HK_MAINBOARD
91,HK.800715,恒生综合中型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800715,False,N/A,False,,HK_MAINBOARD
92,HK.800716,恒生综合小型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800716,False,N/A,False,,HK_MAINBOARD
93,HK.800717,恒生综合大中型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800717,False,N/A,False,,HK_MAINBOARD
94,HK.800718,恒生综合中小型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800718,False,N/A,False,,HK_MAINBOARD
95,HK.800719,恒生外国公司综合指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800719,False,N/A,False,,HK_MAINBOARD
96,HK.800720,恒生H40参考指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800720,False,N/A,False,,HK_MAINBOARD
97,HK.800721,恒生香港35,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800721,False,N/A,False,,HK_MAINBOARD
98,HK.800722,恒生大中型股(可投资)指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800722,False,N/A,False,,HK_MAINBOARD
99,HK.800723,恒生小型股(可投资)指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800723,False,N/A,False,,HK_MAINBOARD
100,HK.800725,恒生港股通香港公司指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800725,False,N/A,False,,HK_MAINBOARD
101,HK.800726,恒生港股通中国内地公司指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800726,False,N/A,False,,HK_MAINBOARD
102,HK.800727,恒生沪深港通AH股H指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800727,False,N/A,False,,HK_MAINBOARD
103,HK.800728,恒生港股通大湾区指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800728,False,N/A,False,,HK_MAINBOARD
104,HK.800729,恒生港股通指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800729,False,N/A,False,,HK_MAINBOARD
