,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
150,US..DJUSNF,道琼斯美国有色金属指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213389,False,N/A,False,,N/A
151,US..DJUSNG,道琼斯美国个人及家庭用品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213390,False,N/A,False,,N/A
152,US..DJUSNS,道琼斯美国互联网指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213391,False,N/A,False,,N/A
153,US..DJUSOE,道琼斯美国电子办公设备指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213392,False,N/A,False,,N/A
154,US..DJUSOG,道琼斯美国石油和天然气生产商指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213393,False,N/A,False,,N/A
155,US..DJUSOI,道琼斯美国石油设备与服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213394,False,N/A,False,,N/A
156,US..DJUSOL,道琼斯美国综合油气指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213395,False,N/A,False,,N/A
157,US..DJUSOQ,道琼斯美国石油设备，服务与分销指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213396,False,N/A,False,,N/A
158,US..DJUSOS,道琼斯美国勘探与生产指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213397,False,N/A,False,,N/A
159,US..DJUSPB,道琼斯美国出版指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213398,False,N/A,False,,N/A
160,US..DJUSPC,道琼斯美国废物处理服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213399,False,N/A,False,,N/A
161,US..DJUSPG,道琼斯美国个人商品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213400,False,N/A,False,,N/A
162,US..DJUSPL,道琼斯美国管道指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213401,False,N/A,False,,N/A
163,US..DJUSPM,道琼斯美国黄金矿业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213402,False,N/A,False,,N/A
164,US..DJUSPN,道琼斯美国制药与生物技术指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213403,False,N/A,False,,N/A
165,US..DJUSPP,道琼斯美国纸业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213404,False,N/A,False,,N/A
166,US..DJUSPR,道琼斯美国医药指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213405,False,N/A,False,,N/A
167,US..DJUSRA,道琼斯美国服装零售商指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213407,False,N/A,False,,N/A
